Marital status,Application mode,Application order,Course,Daytime/evening attendance,Previous qualification,Nacionality,Mother's qualification,Father's qualification,Mother's occupation,Father's occupation,Displaced,Educational special needs,Tuition fees up to date,Scholarship holder,Age at enrollment,International,Curricular units 1st sem (credited),Curricular units 1st sem (enrolled),Curricular units 1st sem (evaluations),Curricular units 1st sem (approved),Curricular units 1st sem (grade),Curricular units 1st sem (without evaluations),Curricular units 2nd sem (credited),Curricular units 2nd sem (enrolled),Curricular units 2nd sem (evaluations),Curricular units 2nd sem (approved),Curricular units 2nd sem (grade),Curricular units 2nd sem (without evaluations),Unemployment rate,Inflation rate,GDP,Gender,Debtor,Probability
Single,Online,1,Nursing,Evening,Master's degree,,PhD,Master's degree,Scientist,Engineer,Yes,Yes,No,Yes,28,Yes,,,,,,,,,,,,,4%,2%,$23,1,0,0
Married,In-person,2,Economics,Daytime,PhD,,Bachelor's degree,Master's degree,Lawyer,Professor,No,No,Yes,No,30,No,,,,,,,,,,,,,3%,2.5%,$27,1,0,0
Divorced,Hybrid,3,Sociology,Evening,Bachelor's degree,,High school diploma,High school diploma,Artist,Musician,Yes,Yes,No,Yes,26,Yes,,,,,,,,,,,,,5%,3%,$24,1,0,0
Single,Online,1,Education,Daytime,High school diploma,,Associate's degree,Bachelor's degree,Librarian,Architect,No,No,Yes,No,24,No,,,,,,,,,,,,,4%,2%,$26,1,0,0
Married,In-person,2,History,Evening,Master's degree,,PhD,Master's degree,Psychologist,Social worker,Yes,Yes,No,Yes,27,Yes,,,,,,,,,,,,,3%,2.5%,$28,1,0,0
Divorced,Hybrid,3,Linguistics,Daytime,Associate's degree,,High school diploma,High school diploma,Chef,Farmer,No,No,Yes,No,23,No,,,,,,,,,,,,,6%,2.5%,$24,1,0,0
Single,Online,1,Mathematics,Evening,Bachelor's degree,,Master's degree,PhD,Researcher,Pilot,Yes,Yes,No,Yes,29,Yes,,,,,,,,,,,,,4%,2%,$25,1,0,0
Married,In-person,2,Physics,Daytime,High school diploma,,Bachelor's degree,Bachelor's degree,Dentist,Pharmacist,No,No,Yes,No,31,No,,,,,,,,,,,,,3%,2.5%,$30,1,0,0
Divorced,Hybrid,3,Chemistry,Evening,Associate's degree,,High school diploma,High school diploma,Police officer,Firefighter,Yes,Yes,No,Yes,27,Yes,,,,,,,,,,,,,5%,3%,$26,1,0,0
Single,Online,1,Environmental Science,Daytime,Master's degree,,PhD,Master's degree,Biologist,Geologist,No,No,Yes,No,26,No,,,,,,,,,,,,,4%,2%,$27,1,0,0
Married,In-person,2,Geography,Evening,PhD,,Bachelor's degree,,,,,,,,,,,,,,,,,,,,,,,,,1,0,0
Single,Online,1,Computer Science,Daytime,Bachelor's degree,,Master's degree,PhD,Engineer,Doctor,No,No,Yes,No,20,No,,,,,,,,,,,,,5%,2%,$20,1,0,0
Married,In-person,2,Business Administration,Evening,High school diploma,,Bachelor's degree,Bachelor's degree,Teacher,Accountant,Yes,Yes,No,Yes,25,Yes,,,,,,,,,,,,,4%,3%,$25,1,0,0
Divorced,Hybrid,3,Psychology,Daytime,Associate's degree,,High school diploma,High school diploma,Nurse,Police officer,No,No,Yes,No,22,No,,,,,,,,,,,,,3%,4%,$30,1,0,0
Single,Online,1,Computer Science,Daytime,Bachelor's degree,,Master's degree,PhD,Engineer,Doctor,No,No,Yes,No,20,No,,,,,,,,,,,,,5%,2%,$20,1,0,0
Married,In-person,2,Business Administration,Evening,High school diploma,,Bachelor's degree,Bachelor's degree,Teacher,Accountant,Yes,Yes,No,Yes,25,Yes,,,,,,,,,,,,,4%,3%,$25,1,0,0
Divorced,Hybrid,3,Psychology,Daytime,Associate's degree,,High school diploma,High school diploma,Nurse,Police officer,No,No,Yes,No,22,No,,,,,,,,,,,,,6%,2.5%,$22,1,0,0
Single,Online,1,Nursing,Evening,Master's degree,,PhD,Master's degree,Scientist,Engineer,Yes,Yes,No,Yes,27,Yes,,,,,,,,,,,,,4.5%,2.2%,$23,1,0,0
Married,In-person,2,Economics,Daytime,PhD,,Bachelor's degree,Master's degree,Lawyer,Professor,No,No,Yes,No,30,No,,,,,,,,,,,,,3.5%,2.8%,$27,1,0,0
Divorced,Hybrid,3,Education,Evening,High school diploma,,Associate's degree,Bachelor's degree,Chef,Architect,Yes,Yes,No,Yes,24,Yes,,,,,,,,,,,,,5.5%,2.3%,$24,1,0,0
Single,Online,1,Sociology,Daytime,Bachelor's degree,,Master's degree,PhD,Psychologist,Social worker,No,No,Yes,No,21,No,,,,,,,,,,,,,4.5%,2.5%,$26,1,0,0
Married,In-person,2,History,Evening,High school diploma,,Bachelor's degree,Bachelor's degree,Artist,Musician,Yes,Yes,No,Yes,26,Yes,,,,,,,,,,,,,6%,2.2%,$21,1,0,0
Divorced,Hybrid,3,Linguistics,Daytime,Associate's degree,,High school diploma,High school diploma,Librarian,Writer,No,No,Yes,No,23,No,,,,,,,,,,,,,3.5%,2.8%,$28,1,0,0
Single,Online,1,Political Science,Evening,Master's degree,,PhD,Master's degree,Diplomat,Ambassador,Yes,Yes,No,Yes,28,Yes,,,,,,,,,,,,,4%,3%,$30,1,0,0
Married,In-person,2,Environmental Science,Daytime,Bachelor's degree,,Master's degree,PhD,Environmentalist,Biologist,No,No,Yes,No,31,No,,,,,,,,,,,,,5%,2.5%,$29,1,0,0
Divorced,Hybrid,3,Mathematics,Evening,High school diploma,,Associate's degree,Bachelor's degree,Mathematician,Statistician,Yes,Yes,No,Yes,25,Yes,,,,,,,,,,,,,6%,2.2%,$26,1,0,0
Single,Online,1,Computer Science,Daytime,Bachelor's degree,,Master's degree,PhD,Engineer,Doctor,No,None,Yes,No,20,No,,,,,,,,,,,,,5%,2%,$20,1,0,0
Married,In-person,2,Business Administration,Evening,High School diploma,,Bachelor's degree,Bachelor's degree,Teacher,Accountant,Yes,Dyslexia,No,Yes,25,Yes,,,,,,,,,,,,,4%,3%,$25,1,0,0
Divorced,Hybrid,3,Psychology,Daytime,Associate's degree,,High School diploma,High School diploma,Nurse,Police officer,No,ADHD,Yes,No,22,No,,,,,,,,,,,,,6%,2.5%,$22,1,0,0
Single,Online,1,Computer Science,Daytime,Bachelor's degree,,Master's degree,PhD,Engineer,Doctor,No,No,Yes,No,20,No,,,,,,,,,,,,,5%,2%,$20,1,0,0
Married,In-person,2,Business Administration,Evening,High school diploma,,Bachelor's degree,Bachelor's degree,Teacher,Accountant,Yes,Yes,No,Yes,25,Yes,,,,,,,,,,,,,4%,3%,$25,1,0,0
Divorced,Hybrid,3,Psychology,Daytime,Associate's degree,,High school diploma,High school diploma,Nurse,Police officer,No,No,Yes,No,22,No,,,,,,,,,,,,,6%,2.5%,$22,1,0,0
Single,Online,1,Nursing,Evening,Master's degree,,PhD,Master's degree,Scientist,Engineer,Yes,Yes,No,Yes,24,Yes,,,,,,,,,,,,,4.5%,2.2%,$23,1,0,0
Married,In-person,2,Economics,Daytime,Bachelor's degree,,High school diploma,Bachelor's degree,Chef,Lawyer,No,No,Yes,No,26,No,,,,,,,,,,,,,5%,2.5%,$24,1,0,0
Divorced,Hybrid,3,Sociology,Evening,High school diploma,,Associate's degree,High school diploma,Artist,Carpenter,Yes,Yes,No,Yes,23,Yes,,,,,,,,,,,,,6%,2.8%,$21,1,0,0
Single,Online,1,Education,Daytime,PhD,,Bachelor's degree,Master's degree,Librarian,Professor,No,No,Yes,No,21,No,,,,,,,,,,,,,4%,2.2%,$26,1,0,0
Married,In-person,2,History,Evening,High school diploma,,Master's degree,Bachelor's degree,Psychologist,Social worker,Yes,Yes,No,Yes,27,Yes,,,,,,,,,,,,,5%,2.5%,$27,1,0,0
Divorced,Hybrid,3,Linguistics,Daytime,Associate's degree,,High school diploma,High school diploma,Secretary,Mechanic,No,No,Yes,No,24,No,,,,,,,,,,,,,6%,2.2%,$28,1,0,0
Single,Online,1,Environmental Science,Evening,Bachelor's degree,,PhD,Master's degree,Biologist,Geologist,Yes,Yes,No,Yes,25,Yes,,,,,,,,,,,,,4%,2.5%,$29,1,0,0
Married,In-person,2,Mathematics,Daytime,High school diploma,,Bachelor's degree,Bachelor's degree,Mathematician,Statistician,No,No,Yes,No,28,No,,,,,,,,,,,,,5%,2.8%,$30,1,0,0
Divorced,Hybrid,3,Anthropology,Evening,High school diploma,,Associate's degree,High school diploma,Archaeologist,Historian,Yes,Yes,No,Yes,26,Yes,,,,,,,,,,,,,6%,2.2%,$31,1,0,0
Single,Online,1,Public Health,Daytime,Master's degree,,High school diploma,Master's degree,Nutritionist,Pharmacist,No,No,Yes,No,22,No,,,,,,,,,,,,,4%,2.5%,$32,1,0,0
Married,In-person,2,Political Science,Evening,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,0,0
Single,Online,1,Computer Science,Daytime,Bachelor's degree,,Master's degree,PhD,Engineer,Doctor,No,No,Yes,No,20,No,,,,,,,,,,,,,5%,2%,3%,1,0,0
Married,In-person,2,Business Administration,Evening,High school diploma,,Bachelor's degree,Bachelor's degree,Teacher,Accountant,Yes,Yes,No,Yes,25,Yes,,,,,,,,,,,,,6%,3%,2%,1,0,0
Divorced,Hybrid,3,Psychology,Daytime,Associate's degree,,High school diploma,High school diploma,Nurse,Police officer,No,No,Yes,No,22,No,,,,,,,,,,,,,7%,4%,1%,1,0,0
Single,Online,1,Computer Science,Daytime,High School Diploma,,Bachelor's Degree,Master's Degree,Teacher,Engineer,No,No,Yes,No,18,No,,,,,,,,,,,,,5%,2%,$20,1,0,0
Married,In-person,2,Business Administration,Evening,Associate's Degree,,Master's Degree,PhD,Lawyer,Doctor,Yes,Yes,No,Yes,22,Yes,,,,,,,,,,,,,4%,3%,$25,1,0,0
Divorced,Hybrid,3,Psychology,Daytime,Bachelor's Degree,,PhD,Bachelor's Degree,Scientist,Businessman,No,No,Yes,No,25,No,,,,,,,,,,,,,3%,4%,$30,1,0,0
Single,Online,1,Computer Science,Daytime,Bachelor's degree,,Master's degree,PhD,Engineer,Doctor,No,None,Yes,No,20,No,,,,,,,,,,,,,5%,2%,3%,1,0,0
Married,In-person,2,Business Administration,Evening,High school diploma,,Bachelor's degree,Bachelor's degree,Teacher,Accountant,Yes,Dyslexia,No,Yes,22,Yes,,,,,,,,,,,,,4%,3%,2%,1,0,0
Divorced,Hybrid,3,Psychology,Daytime,Associate's degree,,High school diploma,High school diploma,Nurse,Police officer,No,ADHD,Yes,No,25,No,,,,,,,,,,,,,3%,4%,1%,1,0,0
Single,Online,1,Computer Science,Daytime,Bachelor's degree,,Master's degree,PhD,Engineer,Doctor,No,No,Yes,No,20,No,,,,,,,,,,,,,5%,2%,$20,1,0,0
Married,In-person,2,Business Administration,Evening,High School diploma,,Bachelor's degree,Bachelor's degree,Teacher,Accountant,Yes,Yes,No,Yes,25,Yes,,,,,,,,,,,,,3%,1%,$25,1,0,0
Divorced,Hybrid,3,Psychology,Daytime,Master's degree,,PhD,Master's degree,Lawyer,Engineer,No,No,Yes,No,30,No,,,,,,,,,,,,,4%,2%,$22,1,0,0
Single,Online,1,Nursing,Evening,Associate's degree,,High School diploma,Bachelor's degree,Nurse,Professor,Yes,Yes,No,Yes,22,Yes,,,,,,,,,,,,,6%,3%,$18,1,0,0
Married,In-person,2,Economics,Daytime,PhD,,Master's degree,PhD,Scientist,Lawyer,No,No,Yes,No,28,No,,,,,,,,,,,,,4%,2%,$23,1,0,0
Divorced,Hybrid,3,Marketing,Evening,Bachelor's degree,,High School diploma,Bachelor's degree,Artist,Architect,Yes,Yes,No,Yes,32,Yes,,,,,,,,,,,,,3%,1%,$28,1,0,0
Single,Online,1,Sociology,Daytime,High School diploma,,Bachelor's degree,Master's degree,Accountant,Engineer,No,No,Yes,No,24,No,,,,,,,,,,,,,5%,2%,$24,1,0,0
Married,In-person,2,History,Evening,Bachelor's degree,,Master's degree,PhD,Doctor,Professor,Yes,Yes,No,Yes,27,Yes,,,,,,,,,,,,,6%,3%,$20,1,0,0
Divorced,Hybrid,3,Linguistics,Daytime,Associate's degree,,High School diploma,Bachelor's degree,Engineer,Lawyer,No,No,Yes,No,29,No,,,,,,,,,,,,,4%,2%,$26,1,0,0
Single,Online,1,Environmental Science,Evening,Master's degree,,PhD,Master's degree,Scientist,Artist,Yes,Yes,No,Yes,26,Yes,,,,,,,,,,,,,3%,1%,$30,1,0,0
Married,In-person,2,Political Science,Daytime,Bachelor's degree,,High School diploma,Bachelor's degree,Accountant,Engineer,No,No,Yes,No,31,No,,,,,,,,,,,,,5%,2%,$27,1,0,0
Divorced,Hybrid,3,Anthropology,Evening,PhD,,Master's degree,PhD,Doctor,Professor,Yes,Yes,No,Yes,33,Yes,,,,,,,,,,,,,6%,3%,$21,1,0,0
Single,Online,1,Computer Science,Daytime,Bachelor's degree,,Master's degree,PhD,Engineer,Doctor,No,No,Yes,No,20,No,,,,,,,,,,,,,5%,2%,50000.,1,0,0
Married,In-person,2,Business Administration,Evening,High school diploma,,Bachelor's degree,Bachelor's degree,Teacher,Accountant,Yes,Yes,No,Yes,25,Yes,,,,,,,,,,,,,4%,3%,60000.,1,0,0
Divorced,Hybrid,3,Psychology,Daytime,Associate's degree,,High school diploma,High school diploma,Nurse,Police officer,No,No,Yes,No,22,No,,,,,,,,,,,,,6%,2.5%,55000.,1,0,0
Single,Online,1,Nursing,Evening,Master's degree,,PhD,Master's degree,Scientist,Engineer,Yes,Yes,No,Yes,28,Yes,,,,,,,,,,,,,4.5%,2.2%,58000.,1,0,0
Married,In-person,2,Economics,Daytime,Bachelor's degree,,High school diploma,Bachelor's degree,Chef,Lawyer,No,No,Yes,No,24,No,,,,,,,,,,,,,3.5%,2.8%,62000.,1,0,0
Divorced,Hybrid,3,Sociology,Evening,High school diploma,,Bachelor's degree,Associate's degree,Artist,Carpenter,Yes,Yes,No,Yes,26,Yes,,,,,,,,,,,,,5.5%,2.3%,57000.,1,0,0
Single,Online,1,Education,Daytime,PhD,,Master's degree,PhD,Professor,Researcher,No,No,Yes,No,30,No,,,,,,,,,,,,,4%,2%,60000.,1,0,0
Married,In-person,2,History,Evening,Associate's degree,,High school diploma,Bachelor's degree,Librarian,Pilot,Yes,Yes,No,Yes,27,Yes,,,,,,,,,,,,,3.5%,2.5%,65000.,1,0,0
Divorced,Hybrid,3,Linguistics,Daytime,High school diploma,,Bachelor's degree,High school diploma,Translator,Mechanic,No,No,Yes,No,23,No,,,,,,,,,,,,,6%,2.2%,62000.,1,0,0
Single,Online,1,Mathematics,Evening,Bachelor's degree,,PhD,Master's degree,Psychologist,Architect,Yes,Yes,No,Yes,29,Yes,,,,,,,,,,,,,4.5%,2.3%,63000.,1,0,0
Married,In-person,2,Chemistry,Daytime,High school diploma,,Master's degree,Bachelor's degree,Pharmacist,Dentist,No,No,Yes,No,26,No,,,,,,,,,,,,,3.5%,2.5%,64000.,1,0,0
Divorced,Hybrid,3,Physics,Evening,Associate's degree,,Bachelor's degree,High school diploma,Veterinarian,Firefighter,Yes,Yes,No,Yes,25,Yes,,,,,,,,,,,,,5.5%,2.3%,63000.,1,0,0
Single,Online,1,Environmental Science,Daytime,Master's degree,,PhD,Master's degree,Biologist,Geologist,No,No,Yes,No,31,No,,,,,,,,,,,,,4%,2%,65000.,1,0,0
Married,In-person,2,Geography,Evening,Bachelor's degree,,,,,,,,,,,,,,,,,,,,,,,,,,,1,0,0
Single,Online,1,Computer Science,Daytime,Bachelor's degree,,Master's degree,PhD,Engineer,Doctor,No,No,Yes,No,20,No,,,,,,,,,,,,,5%,2%,$20,1,0,0
Married,In-person,2,Business Administration,Evening,High School diploma,,Bachelor's degree,Bachelor's degree,Teacher,Accountant,Yes,Yes,No,Yes,25,Yes,,,,,,,,,,,,,4%,3%,$25,1,0,0
Divorced,Hybrid,3,Psychology,Daytime,Associate's degree,,High School diploma,High School diploma,Nurse,Police officer,No,No,Yes,No,22,No,,,,,,,,,,,,,6%,2.5%,$22,1,0,0
Single,Online,1,Nursing,Evening,Master's degree,,PhD,Master's degree,Scientist,Engineer,No,No,Yes,No,24,Yes,,,,,,,,,,,,,4.5%,2.2%,$23,1,0,0
Married,In-person,2,Economics,Daytime,Bachelor's degree,,High School diploma,Bachelor's degree,Chef,Lawyer,Yes,Yes,No,Yes,26,No,,,,,,,,,,,,,5%,2.8%,$24,1,0,0
Divorced,Hybrid,3,Sociology,Evening,High School diploma,,Bachelor's degree,Master's degree,Artist,Architect,No,No,Yes,No,23,Yes,,,,,,,,,,,,,6%,2.3%,$21,1,0,0
Single,Online,1,Marketing,Daytime,Associate's degree,,High School diploma,High School diploma,Secretary,Mechanic,No,No,Yes,No,21,No,,,,,,,,,,,,,4%,2.5%,$22,1,0,0
Married,In-person,2,History,Evening,Master's degree,,PhD,Master's degree,Professor,Scientist,Yes,Yes,No,Yes,27,Yes,,,,,,,,,,,,,5%,2.7%,$23,1,0,0
Divorced,Hybrid,3,Linguistics,Daytime,Bachelor's degree,,Master's degree,Bachelor's degree,Translator,Writer,No,No,Yes,No,24,No,,,,,,,,,,,,,6%,2.4%,$20,1,0,0
Single,Online,1,Physics,Evening,High School diploma,,Bachelor's degree,High School diploma,Researcher,Carpenter,No,No,Yes,No,22,Yes,,,,,,,,,,,,,4.5%,2.3%,$21,1,0,0
Married,In-person,2,Chemistry,Daytime,Associate's degree,,High School diploma,Bachelor's degree,Librarian,Firefighter,Yes,Yes,No,Yes,28,No,,,,,,,,,,,,,5%,2.8%,$24,1,0,0
Divorced,Hybrid,3,Environmental Science,Evening,Master's degree,,PhD,Master's degree,Biologist,Geologist,No,No,Yes,No,25,Yes,,,,,,,,,,,,,6%,2.5%,$23,1,0,0
Single,Online,1,Mathematics,Daytime,Bachelor's degree,,High School diploma,High School diploma,Social worker,Plumber,No,No,Yes,No,23,No,,,,,,,,,,,,,4%,2.6%,$22,1,0,0
Married,In-person,2,Anthropology,Evening,Master,,,,,,,,,,,,,,,,,,,,,,,,,,,1,0,0
Single,Online,1,Computer Science,Daytime,Bachelor's degree,,Master's degree,PhD,Engineer,Doctor,No,No,Yes,No,20,No,,,,,,,,,,,,,5%,2%,3%,1,0,0
Married,In-person,2,Business Administration,Evening,High School diploma,,Bachelor's degree,Bachelor's degree,Teacher,Accountant,Yes,Yes,No,Yes,25,Yes,,,,,,,,,,,,,6%,3%,2%,1,0,0
Divorced,Hybrid,3,Psychology,Daytime,Associate's degree,,High School diploma,High School diploma,Nurse,Police officer,No,No,Yes,No,22,No,,,,,,,,,,,,,4%,2%,4%,1,0,0
Single,Online,1,Nursing,Evening,Master's degree,,PhD,Master's degree,Scientist,Engineer,Yes,Yes,No,Yes,24,Yes,,,,,,,,,,,,,3%,1%,5%,1,0,0
Married,In-person,2,Economics,Daytime,Bachelor's degree,,High School diploma,Bachelor's degree,Chef,Lawyer,No,No,Yes,No,26,No,,,,,,,,,,,,,4%,2%,3%,1,0,0
Divorced,Hybrid,3,Education,Evening,High School diploma,,Bachelor's degree,Associate's degree,Artist,Musician,Yes,Yes,No,Yes,23,Yes,,,,,,,,,,,,,5%,3%,2%,1,0,0
Single,Online,1,Medicine,Daytime,PhD,,Master's degree,PhD,Doctor,Scientist,No,No,Yes,No,21,No,,,,,,,,,,,,,2%,1%,6%,1,0,0
Married,In-person,2,Law,Evening,Bachelor's degree,,PhD,Master's degree,Lawyer,Judge,Yes,Yes,No,Yes,27,Yes,,,,,,,,,,,,,3%,2%,5%,1,0,0
Divorced,Hybrid,3,Sociology,Daytime,Associate's degree,,High School diploma,High School diploma,Social worker,Firefighter,No,No,Yes,No,24,No,,,,,,,,,,,,,4%,2%,4%,1,0,0
Single,Online,1,Engineering,Evening,Master's degree,,Bachelor's degree,Bachelor's degree,Architect,Pilot,Yes,Yes,No,Yes,23,Yes,,,,,,,,,,,,,5%,3%,2%,1,0,0
Married,In-person,2,Environmental Science,Daytime,High School diploma,,Master's degree,PhD,Biologist,Chemist,No,No,Yes,No,28,No,,,,,,,,,,,,,6%,4%,1%,1,0,0
Divorced,Hybrid,3,History,Evening,Associate's degree,,Bachelor's degree,Associate's degree,Librarian,Writer,Yes,Yes,No,Yes,25,Yes,,,,,,,,,,,,,3%,1%,5%,1,0,0
Single,Online,1,Mathematics,Daytime,Bachelor's degree,,PhD,Master's degree,Professor,Researcher,No,No,Yes,No,20,No,,,,,,,,,,,,,4%,2%,4%,1,0,0
Married,In-person,2,Physics,Evening,High School diploma,,Master's degree,PhD,Physicist,Astronomer,Yes,Yes,No,,,,,,,,,,,,,,,,,,,1,0,0
Single,Online,1,Computer Science,Daytime,Bachelor's degree,,Master's degree,PhD,Engineer,Doctor,No,No,Yes,No,20,No,,,,,,,,,,,,,5%,2%,2.5%,1,0,0
Married,In-person,2,Business Administration,Evening,High School diploma,,Bachelor's degree,Bachelor's degree,Teacher,Accountant,Yes,Yes,No,Yes,25,Yes,,,,,,,,,,,,,7%,3%,3%,1,0,0
Divorced,Hybrid,3,Psychology,Daytime,Associate's degree,,High School diploma,High School diploma,Nurse,Police officer,No,No,Yes,No,30,No,,,,,,,,,,,,,6%,2.5%,2.7%,1,0,0
Single,Online,1,Nursing,Evening,Master's degree,,PhD,Master's degree,Scientist,Engineer,Yes,Yes,No,Yes,22,Yes,,,,,,,,,,,,,8%,3.5%,3.2%,1,0,0
Married,In-person,2,Economics,Daytime,Bachelor's degree,,Bachelor's degree,Master's degree,Lawyer,Professor,No,No,Yes,No,27,No,,,,,,,,,,,,,6%,2.5%,2.8%,1,0,0
Divorced,Hybrid,3,Sociology,Evening,High School diploma,,Associate's degree,High School diploma,Artist,Chef,Yes,Yes,No,Yes,32,Yes,,,,,,,,,,,,,7%,3%,3.1%,1,0,0
Single,Online,1,Education,Daytime,PhD,,Master's degree,PhD,Psychologist,Researcher,No,No,Yes,No,24,No,,,,,,,,,,,,,5%,2%,2.6%,1,0,0
Married,In-person,2,Medicine,Evening,Bachelor's degree,,Bachelor's degree,Master's degree,Dentist,Pharmacist,Yes,Yes,No,Yes,28,Yes,,,,,,,,,,,,,8%,3.5%,3.3%,1,0,0
Divorced,Hybrid,3,Engineering,Daytime,Associate's degree,,High School diploma,High School diploma,Secretary,Mechanic,No,No,Yes,No,31,No,,,,,,,,,,,,,6%,2.5%,2.9%,1,0,0
Single,Online,1,Law,Evening,Master's degree,,PhD,Master's degree,Judge,Architect,Yes,Yes,No,Yes,23,Yes,,,,,,,,,,,,,7%,3%,3%,1,0,0
Married,In-person,2,Environmental Science,Daytime,Bachelor's degree,,Bachelor's degree,Master's degree,Biologist,Geologist,No,No,Yes,No,26,No,,,,,,,,,,,,,5%,2%,2.7%,1,0,0
Divorced,Hybrid,3,Communication,Evening,High School diploma,,Associate's degree,High School diploma,Journalist,Photographer,Yes,Yes,No,Yes,33,Yes,,,,,,,,,,,,,8%,3.5%,3.2%,1,0,0
Single,Online,1,History,Daytime,PhD,,Master's degree,PhD,Historian,Archaeologist,No,No,Yes,No,21,No,,,,,,,,,,,,,6%,2.5%,2.8%,1,0,0
Married,In-person,2,Political Science,Evening,Bachelor's degree,,Bachelor's degree,Master,,,,,,,,,,,,,,,,,,,,,,,,1,0,0
Single,Online,1,Computer Science,Daytime,High School Diploma,,Bachelor's Degree,Master's Degree,Teacher,Engineer,No,No,Yes,No,18,No,,,,,,,,,,,,,5%,2%,$20,1,0,0
Married,In-person,2,Business Administration,Evening,Associate's Degree,,Master's Degree,PhD,Lawyer,Doctor,Yes,Yes,No,Yes,22,Yes,,,,,,,,,,,,,4%,3%,$25,1,0,0
Divorced,Hybrid,3,Psychology,Daytime,Bachelor's Degree,,PhD,Bachelor's Degree,Psychologist,Accountant,No,No,Yes,No,25,No,,,,,,,,,,,,,6%,2.5%,$22,1,0,0
Single,Online,1,Nursing,Daytime,High School Diploma,,Associate's Degree,High School Diploma,Nurse,Construction Worker,No,No,Yes,No,20,No,,,,,,,,,,,,,4.5%,2.2%,$23,1,0,0
Married,In-person,2,Engineering,Daytime,Bachelor's Degree,,PhD,Master's Degree,Engineer,Professor,Yes,Yes,No,Yes,23,Yes,,,,,,,,,,,,,5%,2%,$20,1,0,0
Divorced,Hybrid,3,Economics,Evening,Master's Degree,,Bachelor's Degree,High School Diploma,Accountant,Salesperson,No,No,Yes,No,26,No,,,,,,,,,,,,,6%,2.5%,$22,1,0,0
Single,Online,1,Education,Evening,High School Diploma,,Master's Degree,PhD,Teacher,Lawyer,No,No,Yes,No,21,No,,,,,,,,,,,,,4%,3%,$25,1,0,0
Married,In-person,2,Sociology,Daytime,Associate's Degree,,PhD,Bachelor's Degree,Psychologist,Engineer,Yes,Yes,No,Yes,24,Yes,,,,,,,,,,,,,6%,2.5%,$22,1,0,0
Divorced,Hybrid,3,Marketing,Evening,Bachelor's Degree,,Master's Degree,High School Diploma,Marketing Manager,Chef,No,No,Yes,No,27,No,,,,,,,,,,,,,4.5%,2.2%,$23,1,0,0
Single,Online,1,History,Daytime,High School Diploma,,Associate's Degree,High School Diploma,Historian,Carpenter,No,No,Yes,No,19,No,,,,,,,,,,,,,5%,2%,$20,1,0,0
Married,In-person,2,Political Science,Evening,Bachelor's Degree,,PhD,Master's Degree,Politician,Diplomat,Yes,Yes,No,Yes,22,Yes,,,,,,,,,,,,,4%,3%,$25,1,0,0
Divorced,Hybrid,3,Linguistics,Daytime,Master's Degree,,Bachelor's Degree,High School Diploma,Translator,Artist,No,No,Yes,No,25,No,,,,,,,,,,,,,6%,2.5%,$22,1,0,0
Single,Online,1,Environmental Science,Daytime,High School Diploma,,Master's Degree,PhD,Environmental Scientist,Biologist,No,No,Yes,No,20,No,,,,,,,,,,,,,4.5%,2.2%,$23,1,0,0
Married,In-person,2,Mathematics,Evening,Associate's Degree,,,,,,,,,,,,,,,,,,,,,,,,,,,1,0,0
Single,Online,1,Computer Science,Daytime,Bachelor's degree,,Master's degree,PhD,Engineer,Doctor,No,No,Yes,No,20,No,,,,,,,,,,,,,5%,2%,$20,1,0,0
Married,In-person,2,Business Administration,Evening,High School diploma,,Bachelor's degree,Bachelor's degree,Teacher,Accountant,Yes,Yes,No,Yes,25,Yes,,,,,,,,,,,,,4%,3%,$25,1,0,0
Divorced,Hybrid,3,Psychology,Daytime,Associate's degree,,High School diploma,High School diploma,Nurse,Police officer,No,No,Yes,No,30,No,,,,,,,,,,,,,3%,4%,$30,1,0,0
Single,Online,1,Nursing,Evening,Master's degree,,PhD,Master's degree,Professor,Engineer,Yes,Yes,No,Yes,22,Yes,,,,,,,,,,,,,2%,5%,$35,1,0,0
Married,In-person,2,Economics,Daytime,PhD,,Associate's degree,Bachelor's degree,Lawyer,Business owner,No,No,Yes,No,28,No,,,,,,,,,,,,,1%,6%,$40,1,0,0
Divorced,Hybrid,3,Marketing,Evening,Bachelor's degree,,High School diploma,High School diploma,Chef,Carpenter,Yes,Yes,No,Yes,32,Yes,,,,,,,,,,,,,2%,7%,$45,1,0,0
Single,Online,1,Education,Daytime,High School diploma,,Bachelor's degree,Master's degree,Artist,Musician,No,No,Yes,No,24,No,,,,,,,,,,,,,3%,8%,$50,1,0,0
Married,In-person,2,Sociology,Evening,Associate's degree,,Master's degree,PhD,Psychologist,Scientist,Yes,Yes,No,Yes,26,Yes,,,,,,,,,,,,,4%,9%,$55,1,0,0
Divorced,Hybrid,3,History,Daytime,Bachelor's degree,,PhD,Master's degree,Researcher,Architect,No,No,Yes,No,29,No,,,,,,,,,,,,,5%,10%,$60,1,0,0
Single,Online,1,Linguistics,Evening,Master's degree,,Bachelor's degree,Bachelor's degree,Librarian,Writer,Yes,Yes,No,Yes,23,Yes,,,,,,,,,,,,,6%,11%,$65,1,0,0
Married,In-person,2,Anthropology,Daytime,High School diploma,,Associate's degree,Bachelor's degree,Social worker,Firefighter,No,No,Yes,No,27,No,,,,,,,,,,,,,7%,12%,$70,1,0,0
