Marital status,Application mode,Application order,Course,Daytime/evening attendance,Previous qualification,Nacionality,Mother's qualification,Father's qualification,Mother's occupation,Father's occupation,Displaced,Educational special needs,Tuition fees up to date,Scholarship holder,Age at enrollment,International,Curricular units 1st sem (credited),Curricular units 1st sem (enrolled),Curricular units 1st sem (evaluations),Curricular units 1st sem (approved),Curricular units 1st sem (grade),Curricular units 1st sem (without evaluations),Curricular units 2nd sem (credited),Curricular units 2nd sem (enrolled),Curricular units 2nd sem (evaluations),Curricular units 2nd sem (approved),Curricular units 2nd sem (grade),Curricular units 2nd sem (without evaluations),Unemployment rate,Inflation rate,GDP,Gender,Debtor,Probability
Single,Online,1,Engineering,Evening,High school diploma,,Master's degree,PhD,Professor,Scientist,Yes,Yes,No,Yes,23,Yes,,,,,,,,,,,,,6%,2.4%,$22,0,0,0
Married,In-person,2,Linguistics,Daytime,Bachelor's degree,,High school diploma,High school diploma,Social worker,Electrician,No,No,Yes,No,26,No,,,,,,,,,,,,,5%,2.1%,$20,0,0,0
Divorced,Hybrid,3,Environmental Science,Evening,Master's degree,,PhD,Master's degree,Biologist,Geologist,Yes,Yes,No,Yes,29,Yes,,,,,,,,,,,,,8%,3.2%,$27,0,0,0
Single,Online,1,Mathematics,Daytime,Bachelor's degree,,High school diploma,High school diploma,Accountant,Banker,No,No,Yes,No,21,No,,,,,,,,,,,,,6%,2.3%,$23,0,0,0
Married,In-person,2,Art History,Evening,PhD,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0
Single,Online,1,Computer Science,Daytime,Bachelor's degree,,Master's degree,PhD,Engineer,Doctor,No,No,Yes,No,20,No,,,,,,,,,,,,,5%,2%,$20,0,0,0
Married,In-person,2,Business Administration,Evening,High School diploma,,Bachelor's degree,Bachelor's degree,Teacher,Accountant,Yes,Yes,No,Yes,25,Yes,,,,,,,,,,,,,4%,3%,$25,0,0,0
Divorced,Hybrid,3,Psychology,Daytime,Associate's degree,,High School diploma,High School diploma,Nurse,Police officer,No,No,Yes,No,30,No,,,,,,,,,,,,,3%,4%,$30,0,0,0
Single,Online,1,Nursing,Evening,Master's degree,,PhD,Master's degree,Scientist,Engineer,Yes,Yes,No,Yes,22,Yes,,,,,,,,,,,,,2%,5%,$35,0,0,0
Married,In-person,2,Economics,Daytime,Bachelor's degree,,High School diploma,Bachelor's degree,Chef,Lawyer,No,No,Yes,No,28,No,,,,,,,,,,,,,1%,6%,$40,0,0,0
Divorced,Hybrid,3,Marketing,Evening,High School diploma,,Bachelor's degree,Associate's degree,Artist,Musician,Yes,Yes,No,Yes,32,Yes,,,,,,,,,,,,,2%,7%,$45,0,0,0
Single,Online,1,Education,Daytime,PhD,,Master's degree,PhD,Professor,Researcher,No,No,Yes,No,24,No,,,,,,,,,,,,,3%,8%,$50,0,0,0
Married,In-person,2,Sociology,Evening,Associate's degree,,High School diploma,Bachelor's degree,Librarian,Architect,Yes,Yes,No,Yes,27,Yes,,,,,,,,,,,,,4%,9%,$55,0,0,0
Divorced,Hybrid,3,History,Daytime,Bachelor's degree,,PhD,Master's degree,Psychologist,Social worker,No,No,Yes,No,29,No,,,,,,,,,,,,,5%,10%,$60,0,0,0
Single,Online,1,Linguistics,Evening,High School diploma,,Bachelor's degree,Associate's degree,Writer,Journalist,Yes,Yes,No,Yes,26,Yes,,,,,,,,,,,,,6%,11%,$65,0,0,0
Married,In-person,2,Environmental Science,Daytime,Master's degree,,High School diploma,Bachelor's degree,Environmentalist,Biologist,No,No,Yes,No,31,No,,,,,,,,,,,,,7%,12%,$70,0,0,0
Divorced,Hybrid,3,Anthropology,Evening,Associate's degree,,Bachelor's degree,High School diploma,Archaeologist,Historian,Yes,Yes,No,Yes,33,Yes,,,,,,,,,,,,,8%,13%,$75,0,0,0
Single,Online,1,Mathematics,Daytime,PhD,,Master's degree,PhD,Mathematician,Physicist,No,No,Yes,No,23,No,,,,,,,,,,,,,9%,14%,$80,0,0,0
Married,In-person,2,Physics,Evening,Bachelor's degree,,High School diploma,Bachelor's degree,,,,,,,,,,,,,,,,,,,,,,,,0,0,0
Single,Online,1,Computer Science,Daytime,Bachelor's degree,,Master's degree,PhD,Engineer,Doctor,No,None,Yes,No,20,No,,,,,,,,,,,,,5%,2%,$20,0,0,0
Married,In-person,2,Business Administration,Evening,High school diploma,,Bachelor's degree,Bachelor's degree,Teacher,Accountant,Yes,Dyslexia,No,Yes,25,Yes,,,,,,,,,,,,,4%,3%,$25,0,0,0
Divorced,Hybrid,3,Psychology,Daytime,Associate's degree,,High school diploma,High school diploma,Nurse,Police officer,No,ADHD,Yes,No,22,No,,,,,,,,,,,,,6%,2.5%,$22,0,0,0
Single,Online,1,Nursing,Evening,Master's degree,,PhD,Master's degree,Scientist,Engineer,Yes,None,Yes,Yes,24,Yes,,,,,,,,,,,,,3%,2.2%,$30,0,0,0
Married,In-person,2,Economics,Daytime,Bachelor's degree,,High school diploma,Bachelor's degree,Chef,Lawyer,No,Dyslexia,No,No,26,No,,,,,,,,,,,,,4.5%,2.8%,$28,0,0,0
Divorced,Hybrid,3,Sociology,Evening,High school diploma,,Bachelor's degree,Associate's degree,Artist,Carpenter,Yes,ADHD,Yes,Yes,23,Yes,,,,,,,,,,,,,5%,3%,$26,0,0,0
Single,Online,1,Education,Daytime,PhD,,Master's degree,PhD,Professor,Researcher,No,None,Yes,No,21,No,,,,,,,,,,,,,2%,1.5%,$35,0,0,0
Married,In-person,2,History,Evening,Associate's degree,,High school diploma,Bachelor's degree,Librarian,Pilot,Yes,Dyslexia,No,Yes,27,Yes,,,,,,,,,,,,,3.5%,2.3%,$32,0,0,0
Divorced,Hybrid,3,Linguistics,Daytime,Bachelor's degree,,High school diploma,High school diploma,Secretary,Mechanic,No,ADHD,Yes,No,24,No,,,,,,,,,,,,,4%,2.5%,$28,0,0,0
Single,Online,1,Environmental Science,Evening,Master's degree,,PhD,Master's degree,Biologist,Architect,Yes,None,Yes,Yes,23,Yes,,,,,,,,,,,,,1.5%,1%,$40,0,0,0
Married,In-person,2,Mathematics,Daytime,High school diploma,,Bachelor's degree,Bachelor's degree,Psychologist,Financial analyst,No,Dyslexia,No,No,28,No,,,,,,,,,,,,,2%,1.5%,$38,0,0,0
Divorced,Hybrid,3,Anthropology,Evening,Associate's degree,,High school diploma,Associate's degree,Social worker,Firefighter,Yes,ADHD,Yes,Yes,25,Yes,,,,,,,,,,,,,2.5%,1.8%,$36,0,0,0
Single,Online,1,Political Science,Daytime,Bachelor's degree,,Master's degree,PhD,Lawyer,Judge,No,None,Yes,No,22,No,,,,,,,,,,,,,3%,2%,$33,0,0,0
Married,In-person,2,Public Health,Evening,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0
Single,Online,1,Computer Science,Daytime,Bachelor's degree,,Master's degree,PhD,Engineer,Doctor,No,No,Yes,No,20,No,,,,,,,,,,,,,5%,2%,$20,0,0,0
Married,In-person,2,Business Administration,Evening,High school diploma,,Bachelor's degree,Bachelor's degree,Teacher,Accountant,Yes,Yes,No,Yes,25,Yes,,,,,,,,,,,,,4%,3%,$25,0,0,0
Divorced,Hybrid,3,Psychology,Daytime,Associate's degree,,High school diploma,High school diploma,Nurse,Police officer,No,No,Yes,No,22,No,,,,,,,,,,,,,3%,4%,$30,0,0,0
Single,Online,1,Nursing,Evening,Master's degree,,PhD,Master's degree,Scientist,Engineer,Yes,Yes,No,Yes,28,Yes,,,,,,,,,,,,,2%,5%,$35,0,0,0
Married,In-person,2,Economics,Daytime,PhD,,Bachelor's degree,Master's degree,Lawyer,Professor,No,No,Yes,No,30,No,,,,,,,,,,,,,1%,6%,$40,0,0,0
Divorced,Hybrid,3,Sociology,Evening,Bachelor's degree,,High school diploma,High school diploma,Artist,Musician,Yes,Yes,No,Yes,26,Yes,,,,,,,,,,,,,4%,3%,$45,0,0,0
Single,Online,1,Education,Daytime,High school diploma,,Associate's degree,Bachelor's degree,Librarian,Architect,No,No,Yes,No,24,No,,,,,,,,,,,,,3%,4%,$50,0,0,0
Married,In-person,2,Medicine,Evening,Bachelor's degree,,Master's degree,PhD,Surgeon,Dentist,Yes,Yes,No,Yes,27,Yes,,,,,,,,,,,,,2%,5%,$55,0,0,0
Divorced,Hybrid,3,Engineering,Daytime,Associate's degree,,PhD,Master's degree,Researcher,Programmer,No,No,Yes,No,23,No,,,,,,,,,,,,,4%,3%,$60,0,0,0
Single,Online,1,Environmental Science,Evening,High school diploma,,Bachelor's degree,Bachelor's degree,Environmentalist,Biologist,Yes,Yes,No,Yes,29,Yes,,,,,,,,,,,,,1%,6%,$65,0,0,0
Married,In-person,2,History,Daytime,Master's degree,,PhD,Master's degree,Historian,Archaeologist,No,No,Yes,No,31,No,,,,,,,,,,,,,2%,5%,$70,0,0,0
Divorced,Hybrid,3,Linguistics,Evening,Bachelor's degree,,High school diploma,High school diploma,Translator,Writer,Yes,Yes,No,Yes,25,Yes,,,,,,,,,,,,,4%,3%,$75,0,0,0
Single,Online,1,Mathematics,Daytime,High school diploma,,Associate's degree,Bachelor's degree,Mathematician,Statistician,No,No,Yes,No,21,No,,,,,,,,,,,,,3%,4%,$80,0,0,0
Married,In-person,2,Physics,Evening,PhD,,Bachelor's degree,Master's degree,,,,,,,,,,,,,,,,,,,,,,,,0,0,0
Single,Online,1,Computer Science,Daytime,Bachelor's degree,,Master's degree,PhD,Engineer,Doctor,No,No,Yes,No,20,No,,,,,,,,,,,,,5%,2%,3%,0,0,0
Married,In-person,2,Business Administration,Evening,High School diploma,,Bachelor's degree,Bachelor's degree,Teacher,Accountant,Yes,Yes,No,Yes,25,Yes,,,,,,,,,,,,,6%,3%,2%,0,0,0
Divorced,Hybrid,3,Psychology,Daytime,Associate's degree,,High School diploma,High School diploma,Nurse,Police officer,No,No,Yes,No,22,No,,,,,,,,,,,,,4%,1%,4%,0,0,0
Single,Online,1,Nursing,Evening,Master's degree,,PhD,Master's degree,Scientist,Engineer,Yes,Yes,No,Yes,27,Yes,,,,,,,,,,,,,7%,4%,1%,0,0,0
Married,In-person,2,Economics,Daytime,PhD,,Associate's degree,Bachelor's degree,Lawyer,Businessman,No,No,Yes,No,30,No,,,,,,,,,,,,,8%,5%,2%,0,0,0
Divorced,Hybrid,3,Education,Evening,Bachelor's degree,,High School diploma,High School diploma,Artist,Musician,Yes,Yes,No,Yes,24,Yes,,,,,,,,,,,,,6%,3%,3%,0,0,0
Single,Online,1,Medicine,Daytime,High School diploma,,Bachelor's degree,Master's degree,Doctor,Engineer,No,No,Yes,No,26,No,,,,,,,,,,,,,5%,2%,4%,0,0,0
Married,In-person,2,Law,Evening,Associate's degree,,Master's degree,PhD,Professor,Scientist,Yes,Yes,No,Yes,28,Yes,,,,,,,,,,,,,7%,4%,1%,0,0,0
Divorced,Hybrid,3,Sociology,Daytime,Bachelor's degree,,PhD,Master's degree,Psychologist,Social worker,No,No,Yes,No,23,No,,,,,,,,,,,,,8%,5%,2%,0,0,0
Single,Online,1,Engineering,Evening,Master's degree,,Bachelor's degree,Bachelor's degree,Architect,Lawyer,Yes,Yes,No,Yes,29,Yes,,,,,,,,,,,,,6%,3%,3%,0,0,0
Married,In-person,2,Environmental Science,Daytime,PhD,,High School diploma,High School diploma,Biologist,Chemist,No,No,Yes,No,31,No,,,,,,,,,,,,,5%,2%,4%,0,0,0
Divorced,Hybrid,3,History,Evening,Associate's degree,,Bachelor's degree,Master's degree,Historian,Archaeologist,Yes,Yes,No,Yes,26,Yes,,,,,,,,,,,,,7%,4%,1%,0,0,0
Single,Online,1,Mathematics,Daytime,High School diploma,,Master's degree,PhD,Mathematician,Physicist,No,No,Yes,No,24,No,,,,,,,,,,,,,8%,5%,2%,0,0,0
Married,In-person,2,Art,Evening,Bachelor's degree,,PhD,Master's degree,Sculptor,Painter,Yes,Yes,No,,,,,,,,,,,,,,,,,,,0,0,0
Single,Online,1,Computer Science,Daytime,Bachelor's degree,,Master's degree,PhD,Engineer,Doctor,No,No,Yes,No,20,No,,,,,,,,,,,,,5%,2%,2.5%,0,0,0
Married,In-person,2,Business Administration,Evening,High School diploma,,Bachelor's degree,Bachelor's degree,Teacher,Accountant,Yes,Yes,No,Yes,25,Yes,,,,,,,,,,,,,4%,3%,3%,0,0,0
Divorced,Hybrid,3,Psychology,Daytime,Associate's degree,,High School diploma,High School diploma,Nurse,Police officer,No,No,Yes,No,30,No,,,,,,,,,,,,,3%,4%,4%,0,0,0
Single,Online,1,Nursing,Evening,Master's degree,,PhD,Master's degree,Scientist,Engineer,Yes,Yes,No,Yes,22,Yes,,,,,,,,,,,,,2%,5%,5%,0,0,0
Married,In-person,2,Education,Daytime,PhD,,Associate's degree,Bachelor's degree,Artist,Lawyer,No,No,Yes,No,28,No,,,,,,,,,,,,,1%,6%,6%,0,0,0
Divorced,Hybrid,3,Economics,Evening,Bachelor's degree,,High School diploma,High School diploma,Chef,Pilot,Yes,Yes,No,Yes,32,Yes,,,,,,,,,,,,,2%,7%,7%,0,0,0
Single,Online,1,Medicine,Daytime,High School diploma,,Bachelor's degree,Master's degree,Dentist,Pharmacist,No,No,Yes,No,24,No,,,,,,,,,,,,,3%,8%,8%,0,0,0
Married,In-person,2,Law,Evening,Associate's degree,,Master's degree,PhD,Psychologist,Professor,Yes,Yes,No,Yes,27,Yes,,,,,,,,,,,,,4%,9%,9%,0,0,0
Divorced,Hybrid,3,Engineering,Daytime,Bachelor's degree,,PhD,Master's degree,Architect,Scientist,No,No,Yes,No,29,No,,,,,,,,,,,,,5%,10%,10%,0,0,0
Single,Online,1,Sociology,Evening,Master's degree,,Bachelor's degree,Bachelor's degree,Writer,Musician,Yes,Yes,No,Yes,23,Yes,,,,,,,,,,,,,6%,11%,11%,0,0,0
Married,In-person,2,Environmental Science,Daytime,High School diploma,,PhD,Master's degree,Biologist,Chemist,No,No,Yes,No,26,No,,,,,,,,,,,,,7%,12%,12%,0,0,0
Divorced,Hybrid,3,History,Evening,Associate's degree,,High School diploma,High School diploma,Librarian,Firefighter,Yes,Yes,No,Yes,31,Yes,,,,,,,,,,,,,8%,13%,13%,0,0,0
Single,Online,1,Mathematics,Daytime,Bachelor's degree,,Master's degree,PhD,Mathematician,Physicist,No,No,Yes,No,21,No,,,,,,,,,,,,,9%,14%,14%,0,0,0
Married,In-person,2,Linguistics,Evening,PhD,,Associate's degree,Bachelor's degree,Translator,Interpreter,Yes,Yes,No,,,,,,,,,,,,,,,,,,,0,0,0
Single,Online,1,Computer Science,Daytime,Bachelor's degree,,Master's degree,PhD,Engineer,Doctor,No,No,Yes,No,20,No,,,,,,,,,,,,,5%,2%,$20,0,0,0
Married,In-person,2,Business Administration,Evening,High School diploma,,Bachelor's degree,Bachelor's degree,Teacher,Accountant,Yes,Yes,No,Yes,25,Yes,,,,,,,,,,,,,4%,3%,$25,0,0,0
Divorced,Hybrid,3,Psychology,Daytime,Associate's degree,,High School diploma,High School diploma,Nurse,Police officer,No,No,Yes,No,22,No,,,,,,,,,,,,,3%,4%,$30,0,0,0
Single,Online,1,Nursing,Evening,Master's degree,,PhD,Master's degree,Scientist,Engineer,Yes,Yes,No,Yes,28,Yes,,,,,,,,,,,,,2%,5%,$35,0,0,0
Married,In-person,2,Economics,Daytime,Bachelor's degree,,High School diploma,Bachelor's degree,Chef,Lawyer,No,No,Yes,No,24,No,,,,,,,,,,,,,1%,6%,$40,0,0,0
Divorced,Hybrid,3,Marketing,Evening,High School diploma,,Bachelor's degree,Associate's degree,Artist,Musician,Yes,Yes,No,Yes,26,Yes,,,,,,,,,,,,,4%,3%,$45,0,0,0
Single,Online,1,Education,Daytime,PhD,,Master's degree,PhD,Professor,Researcher,No,No,Yes,No,30,No,,,,,,,,,,,,,3%,2%,$50,0,0,0
Married,In-person,2,Sociology,Evening,Associate's degree,,High School diploma,Bachelor's degree,Librarian,Architect,Yes,Yes,No,Yes,27,Yes,,,,,,,,,,,,,2%,4%,$55,0,0,0
Divorced,Hybrid,3,History,Daytime,Bachelor's degree,,PhD,Master's degree,Psychologist,Social worker,No,No,Yes,No,23,No,,,,,,,,,,,,,1%,5%,$60,0,0,0
Single,Online,1,Linguistics,Evening,High School diploma,,Bachelor's degree,Associate's degree,Translator,Pilot,Yes,Yes,No,Yes,29,Yes,,,,,,,,,,,,,4%,3%,$65,0,0,0
Married,In-person,2,Environmental Science,Daytime,Master's degree,,PhD,Bachelor's degree,Biologist,Veterinarian,No,No,Yes,No,26,No,,,,,,,,,,,,,3%,2%,$70,0,0,0
Divorced,Hybrid,3,Political Science,Evening,Bachelor's degree,,Master's degree,PhD,Diplomat,Judge,Yes,Yes,No,Yes,25,Yes,,,,,,,,,,,,,2%,4%,$75,0,0,0
Single,Online,1,Mathematics,Daytime,PhD,,Bachelor's degree,Master's degree,Mathematician,Physicist,No,No,Yes,No,31,No,,,,,,,,,,,,,1%,5%,$80,0,0,0
Married,In-person,2,Anthropology,Evening,Associate's degree,,High School diploma,Bachelor's degree,Archae,,,,,,,,,,,,,,,,,,,,,,,0,0,0
Single,Online,1,Computer Science,Daytime,Bachelor's degree,,Master's degree,PhD,Engineer,Doctor,No,No,Yes,No,20,No,,,,,,,,,,,,,5%,2%,2.5%,0,0,0
Married,In-person,2,Business Administration,Evening,High school diploma,,Bachelor's degree,Bachelor's degree,Teacher,Accountant,Yes,Yes,No,Yes,25,Yes,,,,,,,,,,,,,4%,3%,3%,0,0,0
Divorced,Hybrid,3,Psychology,Daytime,Associate's degree,,High school diploma,High school diploma,Nurse,Police officer,No,No,Yes,No,30,No,,,,,,,,,,,,,3%,4%,4%,0,0,0
Single,Online,1,Nursing,Evening,Master's degree,,PhD,Master's degree,Scientist,Engineer,No,No,Yes,No,22,Yes,,,,,,,,,,,,,2%,5%,5%,0,0,0
Married,In-person,2,Economics,Daytime,Bachelor's degree,,High school diploma,Bachelor's degree,Chef,Lawyer,Yes,Yes,No,Yes,28,No,,,,,,,,,,,,,1%,6%,6%,0,0,0
Divorced,Hybrid,3,Education,Evening,High school diploma,,Associate's degree,High school diploma,Librarian,Carpenter,No,No,Yes,No,32,Yes,,,,,,,,,,,,,6%,1%,1%,0,0,0
Single,Online,1,Sociology,Daytime,PhD,,Bachelor's degree,Master's degree,Artist,Musician,No,No,Yes,No,24,No,,,,,,,,,,,,,5%,2%,2.5%,0,0,0
Married,In-person,2,History,Evening,Bachelor's degree,,High school diploma,Bachelor's degree,Writer,Architect,Yes,Yes,No,Yes,27,Yes,,,,,,,,,,,,,4%,3%,3%,0,0,0
Divorced,Hybrid,3,Linguistics,Daytime,Associate's degree,,High school diploma,High school diploma,Psychologist,Social worker,No,No,Yes,No,31,No,,,,,,,,,,,,,3%,4%,4%,0,0,0
Single,Online,1,Mathematics,Evening,Master's degree,,PhD,Master's degree,Researcher,Professor,No,No,Yes,No,23,Yes,,,,,,,,,,,,,2%,5%,5%,0,0,0
Married,In-person,2,Physics,Daytime,Bachelor's degree,,High school diploma,Bachelor's degree,Athlete,Pilot,Yes,Yes,No,Yes,26,No,,,,,,,,,,,,,1%,6%,6%,0,0,0
Divorced,Hybrid,3,Chemistry,Evening,High school diploma,,Associate's degree,High school diploma,Pharmacist,Firefighter,No,No,Yes,No,33,Yes,,,,,,,,,,,,,6%,1%,1%,0,0,0
Single,Online,1,Environmental Science,Daytime,PhD,,Bachelor's degree,Master's degree,Biologist,Geologist,No,No,Yes,No,21,No,,,,,,,,,,,,,5%,2%,2.5%,0,0,0
Married,In-person,2,Geography,Evening,Bachelor's degree,,High school diploma,Bachelor's degree,Veterinarian,Dentist,Yes,,,,,,,,,,,,,,,,,,,,,0,0,0
Single,Online,1,Computer Science,Daytime,Bachelor's degree,,Master's degree,PhD,Engineer,Doctor,No,No,Yes,No,20,No,,,,,,,,,,,,,5%,2%,$20,0,0,0
Married,In-person,2,Business Administration,Evening,High School diploma,,Bachelor's degree,Bachelor's degree,Teacher,Accountant,Yes,Yes,No,Yes,25,Yes,,,,,,,,,,,,,4%,3%,$25,0,0,0
Divorced,Hybrid,3,Psychology,Daytime,Associate's degree,,High School diploma,High School diploma,Nurse,Police officer,No,No,Yes,No,22,No,,,,,,,,,,,,,3%,4%,$30,0,0,0
Single,Online,1,Nursing,Evening,Master's degree,,PhD,Master's degree,Professor,Lawyer,Yes,Yes,No,Yes,27,Yes,,,,,,,,,,,,,2%,5%,$35,0,0,0
Married,In-person,2,Engineering,Daytime,Bachelor's degree,,High School diploma,Bachelor's degree,Secretary,Engineer,No,No,Yes,No,24,No,,,,,,,,,,,,,1%,6%,$40,0,0,0
Divorced,Hybrid,3,Economics,Evening,Associate's degree,,Bachelor's degree,Master's degree,Accountant,Professor,Yes,Yes,No,Yes,26,Yes,,,,,,,,,,,,,2%,7%,$45,0,0,0
Single,Online,1,Medicine,Daytime,PhD,,Master's degree,PhD,Doctor,Lawyer,No,No,Yes,No,29,No,,,,,,,,,,,,,3%,8%,$50,0,0,0
Married,In-person,2,Education,Evening,High School diploma,,High School diploma,Bachelor's degree,Teacher,Engineer,Yes,Yes,No,Yes,28,Yes,,,,,,,,,,,,,4%,9%,$55,0,0,0
Divorced,Hybrid,3,Sociology,Daytime,Associate's degree,,Bachelor's degree,Master's degree,Nurse,Professor,No,No,Yes,No,23,No,,,,,,,,,,,,,5%,10%,$60,0,0,0
Single,Online,1,Environmental Science,Evening,Bachelor's degree,,PhD,Master's degree,Scientist,Architect,Yes,Yes,No,Yes,30,Yes,,,,,,,,,,,,,6%,11%,$65,0,0,0
Married,In-person,2,History,Daytime,High School diploma,,High School diploma,Bachelor's degree,Librarian,Manager,No,No,Yes,No,26,No,,,,,,,,,,,,,7%,12%,$70,0,0,0
Divorced,Hybrid,3,Linguistics,Evening,Associate's degree,,Bachelor's degree,Master's degree,Translator,Psychologist,Yes,Yes,No,Yes,24,Yes,,,,,,,,,,,,,8%,13%,$75,0,0,0
Single,Online,1,Mathematics,Daytime,Master's degree,,PhD,Master's degree,Mathematician,Scientist,No,No,Yes,No,32,No,,,,,,,,,,,,,9%,14%,$80,0,0,0
Married,In-person,2,Art History,Evening,High School diploma,,High School diploma,Bachelor's degree,Artist,,,,,,,,,,,,,,,,,,,,,,,0,0,0
Single,Online,1,Computer Science,Daytime,Bachelor's degree,,Master's degree,Bachelor's degree,Engineer,Doctor,No,No,Yes,No,20,No,,,,,,,,,,,,,5%,2%,$20,0,0,0
Married,In-person,2,Business Administration,Evening,High school diploma,,Bachelor's degree,Master's degree,Teacher,Lawyer,Yes,Yes,No,Yes,25,Yes,,,,,,,,,,,,,4%,3%,$25,0,0,0
Divorced,Hybrid,3,Psychology,Daytime,Associate's degree,,High school diploma,High school diploma,Nurse,Police officer,No,No,Yes,No,22,No,,,,,,,,,,,,,6%,2.5%,$22,0,0,0
Single,Online,1,Nursing,Evening,Bachelor's degree,,Master's degree,Bachelor's degree,Scientist,Engineer,Yes,Yes,No,Yes,23,Yes,,,,,,,,,,,,,5%,2%,$20,0,0,0
Married,In-person,2,Economics,Daytime,High school diploma,,Bachelor's degree,Master's degree,Teacher,Lawyer,No,No,Yes,No,24,No,,,,,,,,,,,,,4%,3%,$25,0,0,0
Divorced,Hybrid,3,Sociology,Evening,Associate's degree,,High school diploma,High school diploma,Nurse,Police officer,Yes,Yes,No,Yes,21,Yes,,,,,,,,,,,,,6%,2.5%,$22,0,0,0
Single,Online,1,Computer Science,Daytime,Bachelor's degree,,Master's degree,PhD,Engineer,Doctor,No,No,Yes,No,20,No,,,,,,,,,,,,,5%,2%,3%,0,0,0
Married,In-person,2,Business Administration,Evening,High School diploma,,Bachelor's degree,Bachelor's degree,Teacher,Accountant,Yes,Yes,No,Yes,25,Yes,,,,,,,,,,,,,6%,3%,2%,0,0,0
Divorced,Hybrid,3,Psychology,Daytime,Associate's degree,,High School diploma,High School diploma,Nurse,Police officer,No,No,Yes,No,22,No,,,,,,,,,,,,,4%,1%,4%,0,0,0
Single,Online,1,Nursing,Daytime,Master's degree,,PhD,Master's degree,Scientist,Engineer,Yes,Yes,No,Yes,28,Yes,,,,,,,,,,,,,3%,0.5%,5%,0,0,0
Married,In-person,2,Economics,Evening,Bachelor's degree,,High School diploma,Bachelor's degree,Chef,Lawyer,No,No,Yes,No,24,No,,,,,,,,,,,,,2%,0.3%,6%,0,0,0
Divorced,Hybrid,3,Sociology,Daytime,High School diploma,,Associate's degree,High School diploma,Social worker,Firefighter,Yes,Yes,No,Yes,26,Yes,,,,,,,,,,,,,1%,0.1%,7%,0,0,0
Single,Online,1,Education,Daytime,PhD,,Master's degree,PhD,Professor,Researcher,No,No,Yes,No,30,No,,,,,,,,,,,,,0.5%,0.05%,8%,0,0,0
Married,In-person,2,Medicine,Evening,Master's degree,,PhD,Master's degree,Surgeon,Professor,Yes,Yes,No,Yes,32,Yes,,,,,,,,,,,,,0.3%,0.03%,9%,0,0,0
Divorced,Hybrid,3,Engineering,Daytime,Bachelor's degree,,High School diploma,Bachelor's degree,Architect,Pilot,No,No,Yes,No,29,No,,,,,,,,,,,,,0.1%,0.01%,10%,0,0,0
Single,Online,1,Law,Daytime,High School diploma,,Bachelor's degree,Master's degree,Lawyer,Judge,Yes,Yes,No,Yes,27,Yes,,,,,,,,,,,,,0.05%,0.005%,11%,0,0,0
Married,In-person,2,Environmental Science,Evening,Associate's degree,,High School diploma,Associate's degree,Biologist,Environmentalist,No,No,Yes,No,23,No,,,,,,,,,,,,,0.03%,0.003%,12%,0,0,0
Divorced,Hybrid,3,History,Daytime,Bachelor's degree,,Master's degree,Bachelor's degree,Historian,Librarian,Yes,Yes,No,Yes,31,Yes,,,,,,,,,,,,,0.01%,0.001%,13%,0,0,0
Single,Online,1,Music,Daytime,PhD,,PhD,Master's degree,Musician,Composer,No,No,Yes,No,33,No,,,,,,,,,,,,,0.005%,0.0005%,14%,0,0,0
Married,In-person,2,Art,Evening,Bachelor's degree,,High School diploma,Bachelor's,,,,,,,,,,,,,,,,,,,,,,,,0,0,0
Single,Online,1,Computer Science,Daytime,Bachelor's degree,,Master's degree,PhD,Engineer,Doctor,No,None,Yes,No,20,No,,,,,,,,,,,,,5%,2%,$20,0,0,0
Married,In-person,2,Business Administration,Evening,High School diploma,,Bachelor's degree,Bachelor's degree,Teacher,Accountant,Yes,Dyslexia,No,Yes,25,Yes,,,,,,,,,,,,,4%,3%,$25,0,0,0
Divorced,Hybrid,3,Psychology,Daytime,Associate's degree,,High School diploma,High School diploma,Nurse,Police officer,No,ADHD,Yes,No,22,No,,,,,,,,,,,,,3%,4%,$30,0,0,0
Single,Online,1,Computer Science,Daytime,Bachelor's degree,,Master's degree,Bachelor's degree,Engineer,Doctor,No,No,Yes,No,20,No,,,,,,,,,,,,,5%,2%,3%,0,0,0
Married,In-person,2,Business Administration,Evening,High School diploma,,Bachelor's degree,Master's degree,Teacher,Lawyer,Yes,Yes,No,Yes,22,Yes,,,,,,,,,,,,,6%,3%,4%,0,0,0
Divorced,Hybrid,3,Psychology,Daytime,Associate's degree,,High School diploma,High School diploma,Nurse,Police officer,No,No,Yes,No,25,No,,,,,,,,,,,,,4%,1%,2%,0,0,0
Single,Online,1,Nursing,Evening,Master's degree,,Doctorate,Doctorate,Scientist,Professor,Yes,Yes,No,Yes,23,Yes,,,,,,,,,,,,,7%,4%,5%,0,0,0
Married,In-person,2,Engineering,Daytime,Bachelor's degree,,High School diploma,Associate's degree,Secretary,Engineer,No,No,Yes,No,21,No,,,,,,,,,,,,,8%,5%,6%,0,0,0
Divorced,Hybrid,3,Economics,Evening,High School diploma,,Bachelor's degree,Master's degree,Accountant,Businessman,Yes,Yes,No,Yes,24,Yes,,,,,,,,,,,,,9%,6%,7%,0,0,0
